,age,continent,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
4481,28,1.0,0.0,1.0,1.0,67,67,2.0,800000.0
4482,28,1.0,0.0,1.0,1.0,67,67,2.0,800000.0
4483,27,1.0,2.0,1.0,1.0,67,67,2.0,625000.0
4484,28,0.0,2.0,0.0,1.0,67,67,2.0,600000.0
4485,33,2.0,0.0,1.0,1.0,67,67,3.0,475000.0
4486,29,2.0,2.0,0.0,1.0,67,67,2.0,600000.0
4487,30,1.0,2.0,1.0,1.0,67,67,2.0,550000.0
4488,25,1.0,3.0,0.0,1.0,67,70,3.0,950000.0
4489,26,1.0,0.0,0.0,1.0,67,70,3.0,950000.0
4490,22,0.0,2.0,0.0,1.0,67,77,3.0,1100000.0
4491,20,1.0,3.0,0.0,1.0,67,78,3.0,1300000.0
4492,20,1.0,3.0,0.0,1.0,67,76,3.0,1200000.0
4493,23,1.0,0.0,1.0,1.0,67,73,3.0,1100000.0
4494,24,1.0,2.0,1.0,1.0,67,69,3.0,950000.0
4495,18,1.0,0.0,1.0,1.0,67,86,3.0,1600000.0
4496,22,1.0,3.0,1.0,1.0,67,75,4.0,1100000.0
4497,24,1.0,1.0,1.0,1.0,67,73,1.0,750000.0
4498,26,1.0,0.0,0.0,1.0,67,68,3.0,900000.0
4499,26,1.0,2.0,1.0,1.0,67,69,2.0,775000.0
4500,23,1.0,2.0,1.0,1.0,67,77,2.0,1100000.0
4501,30,1.0,2.0,0.0,1.0,67,67,3.0,550000.0
4502,34,0.0,3.0,0.0,1.0,67,67,2.0,230000.0
4503,23,3.0,2.0,1.0,1.0,67,76,2.0,1000000.0
4504,31,1.0,3.0,1.0,1.0,67,67,2.0,525000.0
4505,26,0.0,3.0,1.0,1.0,67,67,3.0,825000.0
4506,24,1.0,1.0,1.0,1.0,67,71,1.0,700000.0
4507,25,1.0,2.0,1.0,1.0,67,71,2.0,825000.0
4508,23,0.0,0.0,0.0,1.0,67,74,3.0,1100000.0
4509,33,1.0,3.0,1.0,1.0,67,67,3.0,450000.0
4510,21,1.0,2.0,1.0,1.0,67,74,2.0,925000.0
4511,21,1.0,2.0,1.0,1.0,67,74,2.0,900000.0
4512,34,1.0,2.0,1.0,1.0,67,67,2.0,230000.0
4513,23,1.0,2.0,1.0,1.0,67,72,2.0,850000.0
4514,25,1.0,3.0,0.0,1.0,67,70,3.0,950000.0
4515,18,1.0,3.0,0.0,1.0,67,79,4.0,1300000.0
4516,23,1.0,2.0,1.0,1.0,67,72,2.0,875000.0
4517,23,1.0,2.0,0.0,1.0,67,73,2.0,900000.0
4518,25,1.0,3.0,1.0,1.0,67,70,3.0,950000.0
4519,31,1.0,2.0,1.0,1.0,67,67,2.0,525000.0
4520,26,2.0,3.0,0.0,1.0,67,70,2.0,800000.0
4521,26,0.0,3.0,1.0,1.0,67,67,3.0,825000.0
4522,28,1.0,0.0,1.0,1.0,67,67,3.0,775000.0
4523,25,3.0,2.0,1.0,1.0,67,72,3.0,850000.0
4524,21,0.0,2.0,1.0,1.0,67,81,2.0,1500000.0
4525,24,1.0,0.0,1.0,1.0,67,71,2.0,1000000.0
4526,23,1.0,2.0,0.0,1.0,67,75,3.0,950000.0
4527,19,1.0,3.0,1.0,1.0,67,79,3.0,1300000.0
4528,27,1.0,3.0,0.0,1.0,67,67,3.0,800000.0
4529,25,0.0,3.0,1.0,1.0,67,70,3.0,950000.0
4530,21,0.0,0.0,1.0,1.0,67,75,3.0,1100000.0
4531,28,1.0,2.0,1.0,1.0,67,67,2.0,600000.0
4532,25,2.0,0.0,0.0,1.0,67,71,2.0,1000000.0
4533,27,1.0,0.0,1.0,1.0,67,67,3.0,825000.0
4534,28,1.0,0.0,1.0,1.0,67,67,3.0,800000.0
4535,26,0.0,3.0,1.0,1.0,67,72,2.0,850000.0
4536,24,2.0,2.0,0.0,1.0,67,70,3.0,800000.0
4537,29,1.0,2.0,1.0,1.0,67,67,2.0,600000.0
4538,31,1.0,3.0,1.0,1.0,67,67,3.0,675000.0
4539,24,1.0,3.0,1.0,1.0,67,71,2.0,850000.0
4540,26,1.0,2.0,1.0,1.0,67,72,2.0,850000.0
4541,37,0.0,2.0,1.0,1.0,67,67,2.0,100000.0
4542,24,0.0,3.0,1.0,1.0,67,72,3.0,1000000.0
4543,26,4.0,2.0,1.0,1.0,67,68,2.0,750000.0
4544,26,2.0,3.0,1.0,1.0,67,70,2.0,800000.0
4545,26,0.0,2.0,1.0,1.0,67,68,3.0,725000.0
4546,31,3.0,2.0,0.0,1.0,67,67,2.0,500000.0
4547,20,0.0,3.0,1.0,1.0,67,80,3.0,1500000.0
4548,29,1.0,2.0,1.0,1.0,67,67,2.0,575000.0
4549,23,4.0,1.0,1.0,1.0,67,72,1.0,725000.0
4550,25,1.0,3.0,1.0,1.0,67,69,3.0,925000.0
4551,32,3.0,3.0,1.0,1.0,67,67,3.0,450000.0
4552,27,2.0,0.0,0.0,1.0,67,68,3.0,900000.0
4553,32,1.0,3.0,1.0,1.0,67,67,3.0,575000.0
4554,29,1.0,2.0,1.0,1.0,67,67,2.0,600000.0
4555,20,2.0,2.0,1.0,1.0,67,81,2.0,1500000.0
4556,25,1.0,3.0,1.0,1.0,67,69,3.0,925000.0
4557,21,1.0,3.0,1.0,1.0,67,78,3.0,1300000.0
4558,23,1.0,3.0,0.0,1.0,67,75,3.0,1100000.0
4559,30,0.0,3.0,1.0,1.0,67,67,2.0,575000.0
4560,26,1.0,3.0,0.0,1.0,67,68,3.0,900000.0
4561,30,0.0,3.0,0.0,1.0,67,67,3.0,725000.0
4562,24,1.0,3.0,0.0,1.0,67,71,3.0,975000.0
4563,20,1.0,2.0,1.0,1.0,67,79,2.0,1200000.0
4564,24,1.0,3.0,0.0,1.0,67,72,2.0,1000000.0
4565,27,1.0,3.0,0.0,1.0,67,67,3.0,800000.0
4566,26,0.0,0.0,1.0,1.0,67,67,3.0,825000.0
4567,21,1.0,0.0,1.0,1.0,67,78,3.0,1300000.0
4568,19,1.0,3.0,1.0,1.0,67,82,3.0,1500000.0
4569,20,1.0,2.0,1.0,1.0,67,75,2.0,975000.0
4570,30,1.0,2.0,1.0,1.0,67,67,2.0,575000.0
4571,18,1.0,0.0,1.0,1.0,67,83,3.0,1600000.0
4572,23,1.0,0.0,1.0,1.0,67,73,3.0,1000000.0
4573,29,3.0,3.0,0.0,1.0,67,67,3.0,750000.0
4574,28,1.0,3.0,1.0,1.0,67,67,3.0,750000.0
4575,22,0.0,1.0,1.0,1.0,67,79,1.0,1100000.0
4576,25,1.0,3.0,1.0,1.0,67,70,3.0,950000.0
4577,29,3.0,2.0,0.0,1.0,67,67,2.0,575000.0
4578,21,2.0,0.0,1.0,1.0,67,73,3.0,1100000.0
4579,28,3.0,3.0,1.0,1.0,67,67,3.0,775000.0
4580,27,1.0,0.0,1.0,1.0,67,68,3.0,900000.0
4581,27,2.0,3.0,1.0,1.0,67,68,3.0,850000.0
4582,24,2.0,2.0,1.0,1.0,67,72,2.0,875000.0
4583,30,1.0,3.0,0.0,1.0,67,67,3.0,725000.0
4584,30,1.0,0.0,0.0,1.0,67,67,2.0,725000.0
4585,32,0.0,0.0,0.0,1.0,67,67,2.0,600000.0
4586,20,1.0,3.0,1.0,1.0,67,81,3.0,1700000.0
4587,31,3.0,3.0,1.0,1.0,67,67,3.0,675000.0
4588,31,0.0,0.0,1.0,1.0,67,67,2.0,675000.0
4589,21,1.0,2.0,1.0,1.0,67,75,3.0,975000.0
4590,23,0.0,2.0,1.0,1.0,67,78,2.0,1100000.0
4591,28,3.0,3.0,1.0,1.0,67,67,3.0,775000.0
4592,29,4.0,2.0,0.0,1.0,67,67,2.0,575000.0
4593,29,1.0,3.0,1.0,1.0,67,67,3.0,750000.0
4594,28,1.0,0.0,1.0,1.0,67,67,3.0,800000.0
4595,26,0.0,3.0,1.0,1.0,67,71,2.0,825000.0
4596,28,3.0,2.0,0.0,1.0,67,67,2.0,625000.0
4597,20,1.0,0.0,1.0,1.0,67,81,3.0,1700000.0
4598,34,1.0,2.0,0.0,1.0,67,67,2.0,230000.0
4599,26,1.0,3.0,1.0,1.0,67,69,2.0,775000.0
4600,23,0.0,3.0,1.0,1.0,67,76,3.0,1200000.0
4601,21,1.0,0.0,1.0,1.0,67,77,3.0,1300000.0
4602,27,1.0,2.0,1.0,1.0,67,67,2.0,625000.0
4603,23,1.0,1.0,1.0,1.0,67,77,1.0,950000.0
4604,21,1.0,1.0,1.0,1.0,67,79,1.0,1100000.0
4605,27,1.0,0.0,1.0,1.0,67,68,2.0,900000.0
4606,26,1.0,3.0,1.0,1.0,67,70,3.0,925000.0
4607,27,1.0,3.0,0.0,1.0,67,67,3.0,775000.0
4608,25,1.0,3.0,0.0,1.0,67,69,3.0,925000.0
4609,22,0.0,3.0,1.0,1.0,67,78,2.0,1100000.0
4610,26,1.0,3.0,1.0,1.0,67,67,3.0,825000.0
4611,26,1.0,3.0,1.0,1.0,67,67,3.0,825000.0
4612,24,2.0,0.0,1.0,1.0,67,72,4.0,1000000.0
4613,21,1.0,0.0,1.0,1.0,67,75,3.0,1100000.0
4614,29,1.0,2.0,1.0,1.0,67,68,2.0,675000.0
4615,30,1.0,2.0,0.0,1.0,67,67,2.0,550000.0
4616,20,0.0,3.0,1.0,1.0,67,79,3.0,1300000.0
4617,25,0.0,3.0,1.0,1.0,67,69,3.0,925000.0
4618,24,1.0,2.0,0.0,1.0,67,71,2.0,850000.0
4619,29,1.0,2.0,0.0,1.0,67,67,3.0,575000.0
4620,20,1.0,1.0,1.0,1.0,67,78,1.0,1000000.0
4621,21,1.0,0.0,1.0,1.0,67,78,3.0,1300000.0
4622,26,0.0,2.0,1.0,1.0,67,70,2.0,800000.0
4623,28,0.0,3.0,1.0,1.0,67,67,3.0,775000.0
4624,20,1.0,3.0,1.0,1.0,67,79,3.0,1400000.0
4625,32,1.0,3.0,1.0,1.0,67,67,2.0,575000.0
4626,24,1.0,2.0,1.0,1.0,67,73,2.0,900000.0
4627,30,3.0,2.0,1.0,1.0,67,67,3.0,550000.0
4628,31,0.0,2.0,1.0,1.0,67,67,2.0,525000.0
4629,21,0.0,2.0,1.0,1.0,67,76,2.0,1000000.0
4630,28,1.0,3.0,1.0,1.0,67,67,3.0,625000.0
4631,29,3.0,0.0,1.0,1.0,67,67,3.0,750000.0
4632,29,0.0,2.0,0.0,1.0,67,67,2.0,600000.0
4633,26,0.0,2.0,1.0,1.0,67,72,2.0,850000.0
4634,29,0.0,2.0,1.0,1.0,67,68,2.0,675000.0
4635,22,1.0,3.0,1.0,1.0,67,74,2.0,925000.0
4636,21,1.0,2.0,1.0,1.0,67,77,2.0,1100000.0
4637,31,1.0,3.0,1.0,1.0,67,67,3.0,675000.0
4638,24,1.0,1.0,1.0,1.0,67,72,1.0,725000.0
4639,25,1.0,3.0,1.0,1.0,67,71,3.0,975000.0
4640,26,0.0,1.0,0.0,1.0,67,67,1.0,525000.0
4641,21,1.0,0.0,1.0,1.0,67,79,3.0,1400000.0
4642,28,1.0,3.0,1.0,1.0,67,67,3.0,800000.0
4643,25,1.0,3.0,0.0,1.0,67,70,3.0,800000.0
4644,30,1.0,2.0,1.0,1.0,67,67,2.0,575000.0
4645,26,0.0,2.0,1.0,1.0,67,67,3.0,650000.0
4646,30,3.0,3.0,1.0,1.0,67,67,2.0,725000.0
4647,32,1.0,2.0,0.0,1.0,67,67,3.0,425000.0
4648,25,0.0,2.0,1.0,1.0,67,71,2.0,825000.0
4649,24,1.0,2.0,0.0,1.0,67,73,2.0,875000.0
4650,26,1.0,2.0,0.0,1.0,67,70,2.0,800000.0
4651,23,3.0,3.0,1.0,1.0,67,72,2.0,1000000.0
4652,30,4.0,2.0,1.0,1.0,67,67,3.0,550000.0
4653,29,4.0,2.0,1.0,1.0,67,67,2.0,600000.0
4654,29,1.0,3.0,0.0,1.0,67,67,3.0,725000.0
4655,25,2.0,0.0,1.0,1.0,67,71,3.0,1000000.0
4656,27,0.0,0.0,1.0,1.0,67,67,3.0,825000.0
4657,24,0.0,3.0,1.0,1.0,67,74,2.0,925000.0
4658,24,1.0,1.0,1.0,1.0,67,72,1.0,725000.0
4659,32,1.0,2.0,0.0,1.0,67,67,2.0,425000.0
4660,36,1.0,2.0,1.0,1.0,67,67,2.0,90000.0
4661,33,1.0,3.0,1.0,1.0,67,67,2.0,290000.0
4662,22,1.0,3.0,0.0,1.0,67,75,2.0,1100000.0
4663,21,3.0,0.0,0.0,1.0,67,76,3.0,1200000.0
4664,28,1.0,0.0,1.0,1.0,67,67,3.0,775000.0
4665,32,1.0,2.0,1.0,1.0,67,67,2.0,425000.0
4666,23,1.0,3.0,1.0,1.0,67,72,3.0,1000000.0
4667,25,3.0,3.0,0.0,1.0,67,68,3.0,900000.0
4668,24,0.0,0.0,1.0,1.0,67,72,2.0,1000000.0
4669,29,1.0,0.0,0.0,1.0,67,67,3.0,750000.0
4670,26,2.0,0.0,1.0,1.0,67,69,3.0,925000.0
4671,24,1.0,2.0,1.0,1.0,67,75,2.0,975000.0
4672,22,0.0,3.0,1.0,1.0,67,75,3.0,1100000.0
4673,23,3.0,3.0,0.0,1.0,67,72,4.0,1000000.0
4674,22,1.0,2.0,0.0,1.0,67,77,3.0,1100000.0
4675,29,1.0,3.0,1.0,1.0,67,67,2.0,600000.0
4676,20,1.0,2.0,1.0,1.0,67,79,2.0,1200000.0
4677,25,1.0,3.0,1.0,1.0,67,70,3.0,975000.0
4678,35,1.0,3.0,1.0,1.0,67,67,3.0,325000.0
4679,19,0.0,3.0,1.0,1.0,67,80,3.0,1400000.0
4680,29,0.0,2.0,1.0,1.0,67,68,2.0,675000.0
4681,23,3.0,3.0,0.0,1.0,67,72,3.0,1000000.0
4682,31,1.0,3.0,0.0,1.0,67,67,2.0,650000.0
4683,21,1.0,2.0,1.0,1.0,67,77,2.0,1100000.0
4684,31,0.0,1.0,1.0,1.0,67,67,1.0,475000.0
4685,28,1.0,0.0,1.0,1.0,67,67,2.0,800000.0
4686,22,0.0,0.0,1.0,1.0,67,73,3.0,1100000.0
4687,29,1.0,0.0,1.0,1.0,67,67,2.0,750000.0
4688,27,0.0,0.0,1.0,1.0,67,68,3.0,900000.0
4689,20,0.0,0.0,0.0,1.0,67,78,3.0,1300000.0
4690,25,0.0,3.0,1.0,1.0,67,70,3.0,950000.0
4691,35,0.0,2.0,1.0,1.0,67,67,2.0,180000.0
4692,33,1.0,3.0,0.0,2.0,67,67,2.0,300000.0
4693,24,3.0,0.0,1.0,1.0,67,70,3.0,975000.0
4694,30,1.0,3.0,1.0,1.0,67,67,3.0,725000.0
4695,31,1.0,2.0,1.0,1.0,67,67,2.0,525000.0
4696,30,3.0,2.0,0.0,1.0,67,67,3.0,550000.0
4697,20,2.0,0.0,1.0,1.0,67,78,3.0,1300000.0
4698,29,1.0,2.0,1.0,1.0,67,67,3.0,575000.0
4699,28,1.0,2.0,0.0,1.0,67,67,2.0,600000.0
4700,27,1.0,3.0,1.0,1.0,67,69,2.0,750000.0
4701,25,1.0,3.0,1.0,1.0,67,70,3.0,950000.0
4702,31,0.0,2.0,1.0,1.0,67,67,2.0,500000.0
4703,26,1.0,3.0,1.0,1.0,67,70,3.0,800000.0
4704,21,1.0,2.0,0.0,1.0,67,74,3.0,900000.0
4705,24,0.0,0.0,1.0,1.0,67,74,3.0,1100000.0
4706,25,1.0,3.0,1.0,1.0,67,71,3.0,825000.0
4707,28,1.0,3.0,0.0,1.0,67,67,3.0,775000.0
4708,25,3.0,3.0,1.0,1.0,67,70,3.0,950000.0
4709,23,1.0,2.0,1.0,1.0,67,72,3.0,850000.0
4710,25,1.0,2.0,1.0,1.0,67,70,2.0,800000.0
4711,22,2.0,2.0,1.0,1.0,67,72,2.0,850000.0
4712,21,1.0,1.0,1.0,1.0,67,75,1.0,850000.0
4713,30,1.0,3.0,1.0,1.0,67,67,3.0,700000.0
4714,24,1.0,0.0,1.0,1.0,67,72,3.0,1000000.0
4715,26,3.0,2.0,1.0,1.0,67,71,2.0,825000.0
4716,21,4.0,2.0,1.0,1.0,67,72,2.0,875000.0
4717,21,2.0,3.0,1.0,1.0,67,75,3.0,1100000.0
4718,22,1.0,3.0,1.0,1.0,67,73,3.0,1000000.0
4719,24,1.0,3.0,1.0,1.0,67,73,2.0,900000.0
4720,25,1.0,2.0,1.0,1.0,67,71,3.0,825000.0
4721,24,1.0,3.0,1.0,1.0,67,70,3.0,975000.0
4722,25,1.0,2.0,1.0,1.0,67,70,3.0,800000.0
4723,30,0.0,3.0,1.0,1.0,67,67,3.0,575000.0
4724,18,1.0,1.0,1.0,1.0,67,84,1.0,1300000.0
4725,26,4.0,3.0,1.0,1.0,67,70,3.0,800000.0
4726,23,0.0,3.0,1.0,1.0,67,74,2.0,1100000.0
4727,23,2.0,2.0,0.0,1.0,67,73,2.0,875000.0
4728,32,0.0,3.0,1.0,1.0,67,67,3.0,575000.0
4729,22,1.0,2.0,1.0,1.0,67,75,2.0,950000.0
4730,20,0.0,0.0,1.0,1.0,67,77,3.0,1300000.0
4731,29,2.0,0.0,0.0,1.0,67,67,3.0,750000.0
4732,24,1.0,3.0,0.0,1.0,67,74,2.0,1100000.0
4733,31,1.0,2.0,1.0,1.0,67,67,2.0,500000.0
4734,32,1.0,2.0,0.0,1.0,67,67,3.0,425000.0
4735,21,1.0,2.0,1.0,1.0,67,75,2.0,975000.0
4736,31,2.0,2.0,1.0,1.0,67,67,3.0,500000.0
4737,25,0.0,2.0,1.0,1.0,67,68,2.0,750000.0
4738,19,4.0,3.0,0.0,1.0,67,79,3.0,1300000.0
4739,22,1.0,2.0,1.0,1.0,67,73,2.0,900000.0
4740,27,1.0,3.0,1.0,1.0,67,67,3.0,800000.0
4741,24,1.0,2.0,0.0,1.0,67,72,3.0,850000.0
4742,28,1.0,0.0,1.0,1.0,67,67,2.0,800000.0
4743,24,0.0,3.0,0.0,1.0,67,73,3.0,1000000.0
4744,22,0.0,0.0,1.0,1.0,67,76,3.0,1200000.0
4745,19,1.0,2.0,0.0,1.0,67,85,3.0,1500000.0
4746,21,1.0,3.0,1.0,1.0,67,76,3.0,1200000.0
4747,32,0.0,3.0,1.0,1.0,67,67,3.0,600000.0
4748,28,1.0,2.0,0.0,1.0,67,67,2.0,600000.0
4749,25,1.0,2.0,0.0,1.0,67,68,2.0,725000.0
4750,27,0.0,3.0,1.0,1.0,67,67,4.0,800000.0
4751,36,1.0,3.0,1.0,1.0,67,67,3.0,240000.0
4752,31,1.0,2.0,0.0,1.0,67,67,2.0,500000.0
4753,26,0.0,2.0,1.0,1.0,67,70,2.0,775000.0
4754,32,1.0,1.0,1.0,1.0,67,67,1.0,450000.0
4755,23,0.0,2.0,1.0,1.0,67,75,2.0,950000.0
4756,30,1.0,3.0,0.0,1.0,67,67,3.0,700000.0
4757,28,1.0,2.0,1.0,1.0,67,67,2.0,600000.0
4758,28,4.0,2.0,1.0,1.0,67,67,2.0,625000.0
4759,31,1.0,2.0,0.0,1.0,67,67,3.0,500000.0
4760,24,1.0,0.0,1.0,1.0,67,71,3.0,1000000.0
4761,28,0.0,2.0,1.0,1.0,67,67,2.0,625000.0
4762,31,1.0,3.0,1.0,1.0,67,67,3.0,675000.0
4763,24,2.0,3.0,1.0,1.0,67,71,2.0,975000.0
4764,31,0.0,2.0,1.0,1.0,67,67,2.0,525000.0
4765,37,0.0,1.0,1.0,1.0,67,67,1.0,50000.0
4766,28,1.0,2.0,1.0,1.0,67,67,2.0,625000.0
4767,23,1.0,3.0,1.0,1.0,67,72,3.0,1000000.0
4768,28,2.0,2.0,1.0,1.0,67,67,3.0,600000.0
4769,24,0.0,2.0,0.0,1.0,67,72,2.0,875000.0
4770,28,0.0,3.0,0.0,1.0,67,67,3.0,775000.0
4771,21,0.0,0.0,0.0,1.0,67,78,2.0,1300000.0
4772,29,1.0,2.0,1.0,1.0,67,67,2.0,600000.0
4773,22,0.0,3.0,1.0,1.0,67,75,2.0,1100000.0
4774,26,1.0,3.0,1.0,1.0,67,69,3.0,925000.0
4775,22,1.0,3.0,1.0,1.0,67,75,3.0,1100000.0
4776,19,1.0,3.0,0.0,1.0,67,78,4.0,1300000.0
4777,25,1.0,3.0,1.0,1.0,67,71,3.0,1000000.0
4778,26,0.0,3.0,1.0,1.0,67,70,2.0,800000.0
4779,28,0.0,3.0,1.0,1.0,67,67,3.0,775000.0
4780,24,0.0,2.0,1.0,1.0,67,73,2.0,900000.0
4781,32,1.0,2.0,1.0,1.0,67,67,2.0,450000.0
4782,25,1.0,0.0,1.0,1.0,67,71,2.0,1000000.0
4783,28,0.0,3.0,0.0,1.0,67,67,3.0,775000.0
4784,28,0.0,2.0,0.0,1.0,67,67,2.0,600000.0
4785,19,1.0,2.0,0.0,1.0,67,77,2.0,1000000.0
4786,26,3.0,3.0,1.0,1.0,67,67,3.0,800000.0
4787,28,1.0,3.0,0.0,1.0,67,67,3.0,775000.0
4788,26,2.0,3.0,1.0,1.0,67,71,2.0,825000.0
4789,32,0.0,3.0,1.0,1.0,67,67,5.0,600000.0
4790,22,1.0,0.0,1.0,1.0,67,75,2.0,1100000.0
4791,27,0.0,3.0,1.0,1.0,67,69,2.0,750000.0
4792,24,0.0,3.0,1.0,1.0,67,74,2.0,925000.0
4793,24,1.0,3.0,1.0,1.0,67,70,3.0,975000.0
4794,20,2.0,3.0,1.0,1.0,67,78,3.0,1300000.0
4795,32,1.0,2.0,1.0,1.0,67,67,2.0,450000.0
4796,21,1.0,2.0,1.0,1.0,67,79,2.0,1200000.0
4797,28,4.0,3.0,1.0,1.0,67,67,3.0,625000.0
4798,23,1.0,0.0,1.0,1.0,67,71,2.0,1000000.0
4799,24,3.0,2.0,1.0,1.0,67,71,2.0,825000.0
4800,23,1.0,3.0,0.0,1.0,67,78,2.0,1100000.0
4801,25,1.0,3.0,1.0,1.0,67,70,3.0,950000.0
4802,30,1.0,3.0,1.0,1.0,67,67,3.0,700000.0
4803,36,0.0,0.0,1.0,1.0,67,67,3.0,270000.0
4804,32,1.0,2.0,1.0,1.0,67,67,3.0,425000.0
4805,22,1.0,1.0,1.0,1.0,67,75,1.0,850000.0
4806,27,0.0,2.0,1.0,1.0,67,68,2.0,700000.0
4807,35,1.0,2.0,0.0,1.0,67,67,2.0,160000.0
4808,32,0.0,3.0,1.0,1.0,67,67,3.0,600000.0
4809,23,0.0,3.0,1.0,1.0,67,73,2.0,1000000.0
4810,22,1.0,3.0,0.0,1.0,67,75,3.0,1100000.0
4811,24,1.0,3.0,1.0,1.0,67,73,2.0,900000.0
4812,34,1.0,2.0,1.0,1.0,67,67,2.0,230000.0
4813,27,0.0,3.0,0.0,1.0,67,67,3.0,800000.0
4814,22,1.0,3.0,0.0,1.0,67,75,3.0,1100000.0
4815,25,0.0,3.0,0.0,1.0,66,70,4.0,825000.0
4816,21,1.0,3.0,1.0,1.0,66,78,3.0,1000000.0
4817,24,1.0,0.0,0.0,1.0,66,68,3.0,800000.0
4818,22,1.0,2.0,0.0,1.0,66,76,2.0,900000.0
4819,36,0.0,3.0,1.0,1.0,66,66,3.0,200000.0
4820,30,3.0,2.0,1.0,1.0,66,66,2.0,475000.0
4821,26,1.0,3.0,0.0,1.0,66,67,3.0,750000.0
4822,21,1.0,0.0,0.0,1.0,66,74,4.0,950000.0
4823,24,1.0,0.0,0.0,1.0,66,71,3.0,875000.0
4824,32,0.0,0.0,0.0,1.0,66,66,3.0,525000.0
4825,21,1.0,0.0,1.0,1.0,66,76,3.0,1000000.0
4826,28,1.0,3.0,1.0,1.0,66,66,2.0,650000.0
4827,23,1.0,3.0,0.0,1.0,66,70,2.0,700000.0
4828,25,0.0,2.0,1.0,1.0,66,70,2.0,700000.0
4829,21,0.0,2.0,0.0,1.0,66,75,3.0,850000.0
4830,22,1.0,2.0,1.0,1.0,66,74,2.0,825000.0
4831,21,1.0,2.0,1.0,1.0,66,72,2.0,750000.0
4832,20,1.0,3.0,1.0,1.0,66,84,3.0,1400000.0
4833,30,2.0,2.0,1.0,1.0,66,66,2.0,475000.0
4834,23,1.0,0.0,1.0,1.0,66,72,3.0,875000.0
4835,25,3.0,3.0,0.0,1.0,66,67,4.0,775000.0
4836,29,0.0,3.0,1.0,1.0,66,66,3.0,625000.0
4837,28,1.0,0.0,0.0,1.0,66,66,2.0,675000.0
4838,20,0.0,3.0,1.0,1.0,66,81,3.0,1400000.0
4839,35,1.0,2.0,1.0,1.0,66,66,2.0,150000.0
4840,25,0.0,0.0,0.0,1.0,66,69,3.0,825000.0
4841,33,3.0,0.0,1.0,1.0,66,66,2.0,400000.0
4842,28,0.0,2.0,1.0,1.0,66,68,2.0,600000.0
4843,23,1.0,2.0,1.0,1.0,66,71,2.0,725000.0
4844,20,0.0,3.0,1.0,1.0,66,79,3.0,1200000.0
4845,32,1.0,3.0,1.0,1.0,66,66,3.0,475000.0
4846,29,0.0,2.0,0.0,1.0,66,66,2.0,500000.0
4847,19,1.0,3.0,1.0,1.0,66,78,3.0,1100000.0
4848,22,2.0,3.0,1.0,1.0,66,73,3.0,900000.0
4849,20,1.0,3.0,0.0,1.0,66,74,3.0,950000.0
4850,28,3.0,3.0,1.0,1.0,66,66,3.0,650000.0
4851,31,1.0,3.0,1.0,1.0,66,66,3.0,575000.0
4852,22,1.0,3.0,0.0,1.0,66,73,3.0,900000.0
4853,19,4.0,3.0,0.0,1.0,66,77,3.0,1100000.0
4854,25,1.0,2.0,1.0,1.0,66,70,2.0,700000.0
4855,25,3.0,2.0,0.0,1.0,66,70,2.0,675000.0
4856,21,1.0,2.0,0.0,1.0,66,77,2.0,975000.0
4857,26,4.0,3.0,1.0,1.0,66,66,3.0,700000.0
4858,23,1.0,2.0,0.0,1.0,66,72,3.0,750000.0
4859,21,0.0,3.0,1.0,1.0,66,79,2.0,1100000.0
4860,21,0.0,0.0,0.0,1.0,66,72,3.0,900000.0
4861,26,1.0,3.0,1.0,1.0,66,66,2.0,700000.0
4862,30,3.0,2.0,1.0,1.0,66,66,2.0,475000.0
4863,25,4.0,3.0,1.0,1.0,66,69,3.0,800000.0
4864,21,1.0,3.0,1.0,1.0,66,73,2.0,775000.0
4865,22,0.0,3.0,0.0,1.0,66,74,2.0,825000.0
4866,21,1.0,3.0,1.0,1.0,66,80,3.0,1400000.0
4867,27,1.0,1.0,1.0,1.0,66,68,1.0,525000.0
4868,33,1.0,3.0,1.0,1.0,66,66,3.0,400000.0
4869,23,1.0,2.0,0.0,1.0,66,72,2.0,750000.0
4870,32,1.0,1.0,1.0,1.0,66,66,1.0,375000.0
4871,23,1.0,2.0,1.0,1.0,66,71,2.0,725000.0
4872,30,1.0,3.0,1.0,1.0,66,66,3.0,600000.0
4873,27,1.0,3.0,1.0,1.0,66,66,3.0,675000.0
4874,24,0.0,0.0,1.0,1.0,66,71,3.0,850000.0
4875,26,1.0,2.0,0.0,1.0,66,67,2.0,625000.0
4876,36,1.0,2.0,0.0,1.0,66,66,2.0,70000.0
4877,28,1.0,3.0,1.0,1.0,66,66,3.0,650000.0
4878,24,2.0,0.0,1.0,1.0,66,68,3.0,800000.0
4879,19,0.0,0.0,1.0,1.0,66,79,3.0,1200000.0
4880,25,1.0,2.0,0.0,1.0,66,71,2.0,700000.0
4881,25,1.0,1.0,1.0,1.0,66,69,1.0,575000.0
4882,34,0.0,2.0,1.0,1.0,66,66,2.0,200000.0
4883,23,1.0,3.0,0.0,1.0,66,75,3.0,1000000.0
4884,21,0.0,0.0,1.0,1.0,66,76,3.0,1000000.0
4885,18,1.0,0.0,0.0,1.0,66,84,3.0,1300000.0
4886,29,1.0,3.0,0.0,1.0,66,66,3.0,625000.0
4887,29,1.0,2.0,0.0,1.0,66,66,2.0,475000.0
