ID,reputation,stat_overall,stat_potential,stat_skill_moves,value
5243,1,66,74,3,925000
5244,1,66,66,3,650000
5245,1,66,73,3,750000
5246,1,66,80,3,1400000
5247,1,66,75,3,1000000
5248,1,66,66,2,260000
5249,1,66,75,2,850000
5250,1,66,76,3,1000000
5251,1,66,75,3,1000000
5252,1,66,66,3,675000
5253,1,66,69,2,675000
5254,1,66,81,3,1400000
5255,1,66,71,3,725000
5256,1,66,67,2,600000
5257,1,66,74,3,950000
5258,1,66,66,2,625000
5259,1,66,75,3,975000
5260,1,66,66,2,675000
5261,1,66,66,3,625000
5262,1,66,66,3,500000
5263,1,66,66,2,525000
5264,1,66,66,2,500000
5265,1,66,75,3,1000000
5266,1,66,66,2,475000
5267,1,66,78,3,1100000
5268,1,66,66,3,650000
5269,1,66,66,2,475000
5270,1,66,69,2,775000
5271,1,66,76,2,900000
5272,1,66,66,3,675000
5273,1,66,66,3,280000
5274,1,66,66,2,500000
5275,1,66,66,2,650000
5276,1,66,70,2,700000
5277,1,66,66,3,500000
5278,1,66,66,2,500000
5279,1,66,72,3,900000
5280,1,66,66,2,475000
5281,1,66,70,2,700000
5282,1,66,66,3,525000
5283,1,66,66,1,150000
5284,1,66,69,2,675000
5285,1,66,74,3,950000
5286,1,66,69,3,800000
5287,1,66,80,2,1200000
5288,1,66,66,1,400000
5289,1,66,71,1,625000
5290,1,66,81,2,1300000
5291,1,66,67,2,600000
5292,1,66,77,3,1100000
5293,1,66,66,3,650000
5294,1,66,72,2,900000
5295,1,66,78,1,875000
5296,1,66,67,3,750000
5297,1,66,71,3,850000
5298,1,66,73,3,925000
5299,1,66,66,2,475000
5300,1,66,71,1,625000
5301,1,66,74,3,950000
5302,1,66,66,3,650000
5303,1,66,77,4,1100000
5304,1,66,76,2,1100000
5305,1,66,66,2,625000
5306,1,66,66,3,500000
5307,1,66,70,2,825000
5308,1,66,66,1,425000
5309,1,66,66,1,425000
5310,1,66,68,3,800000
5311,1,66,69,2,675000
5312,1,66,66,3,500000
5313,1,66,75,2,875000
5314,1,66,75,3,1000000
5315,1,66,67,2,575000
5316,1,66,67,2,625000
5317,1,66,77,3,1100000
5318,1,66,74,2,825000
5319,1,66,70,3,850000
5320,1,66,66,3,675000
5321,1,66,74,3,825000
5322,1,66,73,2,775000
5323,1,66,66,2,200000
5324,1,66,75,3,975000
5325,1,66,77,1,875000
5326,1,66,71,2,725000
5327,1,66,66,3,625000
5328,1,66,66,3,500000
5329,1,66,66,3,425000
5330,1,66,66,2,375000
5331,1,66,66,2,180000
5332,1,66,69,2,675000
5333,1,66,73,3,900000
5334,1,66,67,1,525000
5335,1,66,74,2,825000
5336,1,66,74,3,800000
5337,1,66,73,3,925000
5338,1,66,78,3,1000000
5339,1,66,66,3,625000
5340,1,66,66,3,400000
5341,1,66,66,2,400000
5342,1,66,84,3,1300000
5343,1,66,66,1,150000
5344,1,66,74,3,900000
5345,1,66,68,2,650000
5346,1,66,69,1,550000
5347,1,66,67,2,600000
5348,1,66,68,2,650000
5349,1,66,66,2,525000
5350,1,66,66,3,675000
5351,1,66,77,3,950000
5352,1,66,75,2,850000
5353,1,66,75,3,850000
5354,1,66,74,3,825000
5355,1,66,69,3,825000
5356,1,66,71,2,875000
5357,1,66,68,3,800000
5358,1,66,76,1,800000
5359,1,66,70,2,700000
5360,1,66,72,3,875000
5361,1,66,79,3,1200000
5362,1,66,76,2,1000000
5363,1,66,73,2,925000
5364,1,66,70,2,675000
5365,1,66,72,3,875000
5366,1,66,66,3,650000
5367,1,66,80,2,1300000
5368,1,66,69,3,825000
5369,1,66,67,1,500000
5370,1,66,66,2,675000
5371,1,66,72,3,875000
5372,1,66,66,2,270000
5373,1,66,73,2,750000
5374,1,65,69,3,700000
5375,1,65,68,3,675000
5376,1,65,75,2,875000
5377,1,65,86,1,1000000
5378,1,65,73,2,675000
5379,1,65,66,2,500000
5380,1,65,74,2,725000
5381,1,65,73,2,700000
5382,1,65,74,4,850000
5383,1,65,65,2,475000
5384,1,65,71,3,750000
5385,1,65,72,3,775000
5386,1,65,72,2,650000
5387,1,65,65,3,575000
5388,1,65,74,2,700000
5389,1,65,79,3,1000000
5390,1,65,73,2,675000
5391,1,65,65,2,450000
5392,1,65,77,3,950000
5393,1,65,65,3,550000
5394,1,65,65,3,525000
5395,1,65,75,2,750000
5396,1,65,65,2,350000
5397,1,65,75,2,750000
5398,1,65,77,2,825000
5399,1,65,67,2,525000
5400,1,65,66,2,500000
5401,1,65,69,2,600000
5402,1,65,68,2,550000
5403,1,65,65,2,575000
5404,1,65,67,3,525000
5405,1,65,70,1,500000
5406,1,65,73,3,800000
5407,1,65,70,1,525000
5408,1,65,81,3,1200000
5409,1,65,66,2,625000
5410,1,65,77,2,950000
5411,1,65,72,3,650000
5412,1,65,65,1,350000
5413,1,65,68,1,450000
5414,1,65,68,3,675000
5415,1,65,65,3,550000
5416,1,65,65,2,220000
5417,1,65,68,2,550000
5418,1,65,76,3,925000
5419,1,65,66,2,625000
5420,1,65,65,2,425000
5421,1,65,72,1,550000
5422,1,65,67,2,550000
5423,1,65,74,2,725000
5424,1,65,72,3,775000
5425,1,65,65,2,500000
5426,1,65,71,2,750000
5427,1,65,65,2,400000
5428,1,65,71,2,625000
5429,1,65,65,2,525000
5430,1,65,65,2,350000
5431,1,65,71,2,725000
5432,1,65,68,1,450000
5433,1,65,75,2,750000
5434,1,65,70,2,600000
5435,1,65,65,2,400000
5436,1,65,65,2,525000
5437,1,65,65,1,375000
5438,1,65,82,3,1100000
5439,1,65,65,3,550000
5440,1,65,74,3,850000
5441,1,65,67,3,650000
5442,1,65,76,3,925000
5443,1,65,67,3,650000
5444,1,65,65,3,475000
5445,1,65,74,3,850000
5446,1,65,65,2,550000
5447,1,65,71,2,750000
5448,1,65,65,1,130000
5449,1,65,65,2,210000
5450,1,65,65,1,325000
5451,1,65,85,4,1100000
5452,1,65,65,2,525000
5453,1,65,65,2,70000
5454,1,65,66,1,425000
5455,1,65,70,2,725000
5456,1,65,75,2,750000
5457,1,65,65,2,70000
5458,1,65,69,3,700000
5459,1,65,65,1,220000
5460,1,65,65,2,400000
5461,1,65,66,3,625000
5462,1,65,65,2,220000
5463,1,65,73,3,675000
5464,1,65,65,2,575000
5465,1,65,72,2,650000
5466,1,65,66,2,525000
5467,1,65,65,1,220000
5468,1,65,72,2,650000
5469,1,65,73,3,775000
5470,1,65,73,2,700000
5471,1,65,72,3,750000
5472,1,65,65,2,550000
5473,1,65,65,2,300000
5474,1,65,78,3,950000
5475,1,65,67,1,450000
5476,1,65,71,3,725000
5477,1,65,65,2,400000
5478,1,65,72,3,775000
5479,1,65,72,3,650000
5480,1,65,65,2,400000
5481,1,65,68,2,550000
5482,1,65,73,3,675000
5483,1,65,76,2,825000
5484,1,65,69,2,575000
5485,1,65,72,3,750000
5486,1,65,76,2,825000
5487,1,65,65,2,300000
5488,1,65,65,2,475000
5489,1,65,75,3,850000
5490,1,65,65,3,575000
5491,1,65,70,2,600000
5492,1,65,70,2,600000
5493,1,65,80,3,1200000
5494,1,65,65,2,475000
5495,1,65,65,3,325000
5496,1,65,78,3,1100000
5497,1,65,65,2,130000
5498,1,65,65,4,550000
5499,1,65,65,3,575000
5500,1,65,67,2,525000
5501,1,65,78,3,1000000
5502,1,65,75,3,750000
5503,1,65,69,2,575000
5504,1,65,67,2,550000
5505,1,65,65,1,130000
5506,1,65,71,1,550000
5507,2,65,68,3,675000
5508,1,65,65,3,450000
5509,1,65,65,3,575000
5510,1,65,72,2,650000
5511,1,65,74,3,850000
5512,1,65,67,3,550000
5513,1,65,65,2,450000
5514,1,65,72,3,650000
5515,1,65,69,2,600000
5516,1,65,71,3,725000
5517,1,65,71,2,750000
5518,1,65,71,3,750000
5519,1,65,65,1,270000
5520,1,65,65,2,70000
5521,1,65,70,3,600000
5522,1,65,76,3,925000
5523,1,65,73,2,775000
5524,1,65,75,2,750000
5525,1,65,65,2,400000
5526,1,65,65,2,400000
5527,1,65,72,3,750000
5528,1,65,70,1,525000
5529,1,65,69,2,725000
5530,1,65,75,2,775000
5531,1,65,71,2,625000
5532,1,65,65,2,425000
5533,1,65,69,1,500000
5534,1,65,71,3,750000
5535,1,65,71,4,750000
5536,1,65,65,2,425000
5537,1,65,70,1,525000
5538,2,65,65,3,325000
5539,1,65,68,1,475000
5540,1,65,65,2,425000
5541,1,65,65,3,425000
5542,1,65,72,2,650000
5543,1,65,72,3,750000
5544,1,65,65,3,400000
5545,1,65,70,3,725000
5546,1,65,66,2,625000
5547,1,65,68,3,675000
5548,1,65,68,3,675000
5549,1,65,68,2,675000
5550,1,65,65,3,425000
5551,1,65,70,1,525000
5552,1,65,65,2,400000
5553,1,65,65,1,375000
5554,1,65,67,1,450000
5555,1,65,80,1,950000
5556,1,65,66,3,625000
5557,1,65,74,3,850000
5558,1,65,65,2,400000
5559,1,65,66,2,650000
5560,1,65,67,2,550000
5561,1,65,70,3,625000
5562,1,65,77,2,850000
5563,1,65,68,3,675000
5564,1,65,73,3,800000
5565,1,65,75,3,875000
5566,1,65,68,4,675000
5567,1,65,70,2,600000
5568,1,65,72,3,775000
5569,1,65,65,2,400000
5570,1,65,69,2,600000
5571,1,65,79,4,1100000
5572,1,65,69,2,600000
5573,1,65,75,2,775000
5574,1,65,65,3,575000
5575,1,65,69,2,575000
5576,1,65,79,2,1100000
5577,1,65,65,3,575000
5578,1,65,72,3,750000
5579,1,65,69,2,600000
5580,1,65,65,2,450000
5581,1,65,67,2,525000
5582,1,65,69,2,600000
5583,1,65,68,2,575000
5584,1,65,69,2,575000
5585,1,65,67,3,550000
5586,1,65,71,2,625000
5587,1,65,65,3,375000
5588,1,65,76,3,950000
5589,1,65,75,3,875000
5590,1,65,66,3,525000
5591,1,65,67,3,650000
5592,1,65,68,2,550000
5593,1,65,65,2,425000
5594,1,65,72,2,650000
5595,1,65,74,2,700000
5596,1,65,69,2,600000
5597,1,65,75,3,750000
5598,1,65,65,2,425000
5599,1,65,67,3,550000
5600,1,65,66,3,625000
5601,1,65,76,3,925000
5602,1,65,71,4,750000
5603,1,65,68,2,550000
5604,1,65,76,3,925000
5605,1,65,70,2,725000
5606,1,65,74,3,725000
5607,1,65,72,2,650000
5608,1,65,74,2,700000
5609,1,65,71,2,750000
5610,1,65,77,2,850000
5611,1,65,71,2,750000
5612,1,65,71,3,750000
5613,1,65,65,2,400000
5614,1,65,68,2,575000
5615,1,65,75,2,875000
5616,1,65,71,3,750000
5617,1,65,69,1,500000
5618,1,65,65,2,375000
5619,1,65,71,1,525000
5620,1,65,74,2,850000
5621,1,65,72,2,650000
5622,1,65,70,3,725000
5623,1,65,65,2,450000
5624,1,65,65,2,400000
5625,1,65,67,3,550000
5626,1,65,66,2,500000
5627,1,65,65,3,575000
5628,1,65,70,3,725000
5629,1,65,69,2,700000
5630,1,65,79,3,1200000
5631,1,65,65,1,40000
5632,1,65,68,3,675000
5633,1,65,65,3,550000
5634,1,65,74,3,700000
5635,1,65,67,2,525000
5636,1,65,70,3,725000
5637,1,65,65,2,350000
5638,1,65,69,1,475000
5639,1,65,70,3,725000
5640,1,65,70,4,725000
5641,1,65,73,2,800000
5642,1,65,66,2,650000
5643,1,65,68,4,675000
5644,1,65,70,3,725000
5645,1,65,71,2,625000
5646,1,65,72,3,650000
5647,1,65,72,4,775000
5648,1,65,74,2,850000
5649,1,65,72,2,650000
5650,1,65,75,3,850000
5651,1,65,79,3,1100000
5652,1,65,67,2,550000
5653,1,65,66,2,500000
5654,1,65,66,2,650000
5655,1,65,68,2,700000
5656,1,65,80,2,1200000
5657,2,65,65,2,40000
5658,1,65,73,2,675000
5659,1,65,69,2,600000
5660,1,65,84,3,1100000
5661,1,65,65,3,475000
5662,1,65,68,2,550000
5663,1,65,69,2,600000
5664,1,65,68,2,700000
5665,1,65,76,2,800000
5666,1,65,67,1,450000
5667,1,65,65,2,400000
5668,1,65,77,2,850000
5669,1,65,67,1,450000
5670,1,65,67,2,550000
5671,1,65,70,3,700000
5672,1,65,79,2,1100000
5673,1,65,81,3,1200000
5674,1,65,65,1,325000
5675,1,65,77,2,950000
5676,1,65,65,3,475000
5677,1,65,65,2,325000
5678,1,65,65,3,425000
5679,1,65,65,2,280000
5680,1,65,65,2,300000
5681,1,65,65,2,350000
5682,1,65,66,2,625000
5683,1,65,69,2,700000
5684,1,65,65,2,300000
5685,1,65,65,2,550000
5686,1,65,74,2,700000
5687,1,65,65,2,600000
5688,1,65,79,3,1200000
5689,1,65,65,3,575000
5690,1,65,65,2,400000
5691,1,65,70,3,700000
5692,1,65,66,3,525000
5693,1,65,65,3,525000
5694,1,65,68,2,550000
5695,1,65,71,2,625000
5696,1,65,70,3,700000
5697,1,65,65,2,120000
5698,1,65,78,2,1100000
5699,1,65,76,3,900000
5700,1,65,68,2,550000
5701,1,65,75,3,850000
5702,1,65,79,3,1100000
5703,1,65,65,2,450000
5704,1,65,77,3,950000
5705,1,65,65,2,450000
5706,1,65,74,1,625000
5707,1,65,73,2,675000
5708,1,65,65,2,300000
5709,1,65,67,2,550000
5710,1,65,68,2,550000
5711,1,65,65,3,500000
5712,1,65,77,2,850000
5713,1,65,76,2,925000
5714,1,65,65,2,120000
5715,1,65,77,3,975000
5716,1,65,66,3,625000
5717,1,65,66,2,500000
5718,1,65,68,3,700000
5719,1,65,65,3,350000
5720,1,65,76,3,925000
5721,1,65,68,2,550000
5722,1,65,69,3,700000
5723,1,65,72,2,650000
5724,1,65,65,2,400000
5725,1,65,71,1,525000
5726,1,65,65,2,575000
5727,1,65,65,2,400000
5728,1,65,77,2,975000
5729,1,65,65,2,425000
5730,1,65,65,1,350000
5731,1,65,72,3,750000
5732,1,65,70,2,600000
5733,1,65,76,3,900000
5734,1,65,78,3,925000
5735,1,65,74,2,725000
5736,1,65,66,3,625000
5737,1,65,72,3,750000
5738,1,65,68,2,675000
5739,1,65,70,2,625000
5740,1,65,65,1,375000
5741,1,65,74,3,725000
5742,1,65,65,2,525000
5743,2,65,65,2,375000
5744,1,65,70,2,600000
5745,1,65,65,2,210000
5746,1,65,65,2,400000
5747,1,65,65,3,400000
5748,1,65,65,2,425000
5749,1,65,72,3,750000
5750,1,65,65,2,220000
5751,1,65,66,3,625000
5752,1,65,65,1,375000
5753,1,65,79,2,1200000
5754,1,65,65,1,40000
5755,1,65,69,2,575000
5756,1,65,65,1,70000
5757,1,65,69,2,575000
5758,1,65,65,3,425000
5759,1,65,65,2,550000
5760,1,65,65,2,220000
5761,1,65,65,3,450000
5762,1,65,70,3,600000
5763,1,65,75,2,775000
5764,1,65,65,3,475000
5765,1,65,78,2,850000
5766,1,65,65,3,550000
5767,1,65,70,3,725000
5768,1,65,66,2,500000
5769,1,65,70,2,600000
5770,1,65,70,2,700000
5771,1,65,65,3,500000
5772,1,65,75,2,875000
5773,1,65,71,2,750000
5774,1,65,70,2,600000
5775,1,65,73,2,675000
5776,1,65,77,1,775000
5777,1,65,75,3,875000
5778,1,65,67,2,525000
5779,1,65,65,2,525000
5780,1,65,72,3,650000
5781,1,65,65,3,475000
5782,1,65,69,2,575000
5783,1,65,65,2,550000
5784,1,65,77,1,775000
5785,1,65,73,3,800000
5786,1,65,65,1,375000
5787,1,65,65,3,575000
5788,1,65,73,2,675000
5789,1,65,65,3,425000
5790,1,65,67,3,525000
5791,1,65,81,3,1200000
5792,1,65,70,3,725000
5793,1,65,72,3,775000
5794,1,65,80,3,1200000
5795,1,65,65,1,375000
5796,1,65,66,2,525000
5797,1,65,70,2,725000
5798,1,65,70,2,625000
5799,1,65,66,3,625000
5800,1,65,70,2,600000
5801,1,65,74,3,700000
5802,1,65,71,2,625000
5803,1,65,76,2,900000
5804,1,65,65,2,400000
5805,1,65,71,2,625000
5806,1,65,72,2,775000
5807,1,65,68,3,575000
5808,1,65,75,2,775000
5809,1,65,68,3,675000
5810,1,65,77,3,925000
5811,1,65,68,2,575000
5812,1,65,68,3,700000
5813,1,65,71,1,525000
5814,1,65,65,3,550000
5815,1,65,65,2,160000
5816,1,65,66,2,625000
5817,1,65,65,3,400000
5818,1,65,70,3,725000
5819,1,65,65,2,400000
5820,1,65,74,3,800000
5821,1,65,65,2,450000
5822,1,65,65,2,425000
5823,1,65,74,2,825000
5824,1,65,68,3,675000
5825,1,65,65,3,500000
5826,1,65,66,2,525000
5827,1,65,67,1,450000
5828,1,65,70,3,625000
5829,1,65,65,2,550000
5830,1,65,68,2,550000
5831,1,65,65,2,525000
5832,1,65,65,3,550000
5833,1,65,79,2,1200000
5834,1,65,65,2,130000
5835,1,65,71,3,725000
5836,1,65,71,2,625000
5837,1,65,73,2,800000
5838,1,65,72,2,650000
5839,1,65,65,2,575000
5840,1,65,66,2,500000
5841,1,65,70,2,600000
5842,1,65,70,3,700000
5843,1,65,71,2,625000
5844,1,65,71,2,625000
5845,1,65,76,3,950000
5846,1,65,72,3,775000
5847,1,65,72,3,750000
5848,1,65,66,2,650000
5849,1,65,65,3,525000
5850,1,65,74,3,725000
5851,1,65,70,2,625000
5852,1,65,65,1,325000
5853,1,64,70,2,525000
5854,1,64,71,2,650000
5855,1,64,64,1,300000
5856,1,64,68,3,575000
5857,1,64,75,3,775000
5858,1,64,70,2,525000
5859,1,64,64,2,170000
5860,1,64,71,3,625000
5861,1,64,67,2,450000
5862,1,64,73,2,600000
5863,1,64,78,2,875000
5864,1,64,66,3,525000
5865,1,64,66,2,450000
5866,1,64,70,3,625000
5867,1,64,70,3,600000
5868,1,64,65,2,450000
5869,1,64,73,2,600000
5870,1,64,76,3,825000
5871,1,64,73,2,600000
5872,1,64,64,3,375000
5873,1,64,65,2,425000
5874,1,64,68,3,600000
5875,1,64,81,3,1000000
5876,1,64,64,2,260000
5877,1,64,66,2,450000
5878,1,64,72,3,650000
5879,1,64,74,3,725000
5880,1,64,76,1,650000
5881,1,64,64,2,375000
5882,1,64,72,2,675000
5883,1,64,64,3,400000
5884,1,64,71,2,650000
5885,1,64,68,2,500000
5886,1,64,69,2,500000
5887,1,64,79,2,875000
5888,1,64,64,2,260000
5889,1,64,64,2,160000
5890,1,64,75,2,675000
5891,1,64,69,2,500000
5892,1,64,70,2,525000
5893,1,64,68,2,600000
5894,1,64,72,2,575000
5895,1,64,69,2,500000
5896,1,64,64,3,350000
5897,1,64,71,2,550000
5898,1,64,64,2,325000
5899,1,64,64,2,475000
5900,1,64,75,1,600000
5901,1,64,67,3,550000
5902,1,64,75,2,675000
5903,1,64,78,2,875000
5904,1,64,76,3,775000
5905,1,64,68,2,475000
5906,1,64,64,1,300000
5907,1,64,64,2,475000
5908,1,64,64,1,270000
5909,1,64,66,2,450000
5910,1,64,64,2,475000
5911,1,64,73,2,600000
5912,1,64,69,2,500000
5913,1,64,71,2,625000
5914,1,64,68,2,575000
5915,1,64,74,1,550000
5916,1,64,75,3,775000
5917,1,64,71,3,525000
5918,1,64,80,2,850000
5919,1,64,64,1,260000
5920,1,64,80,3,900000
5921,1,64,64,3,350000
5922,1,64,76,2,725000
5923,1,64,75,2,650000
5924,1,64,64,2,425000
5925,1,64,65,3,525000
5926,1,64,72,2,575000
5927,1,64,80,3,925000
5928,1,64,64,1,30000
5929,1,64,64,1,60000
5930,1,64,70,2,625000
5931,1,64,70,3,625000
5932,1,64,64,2,375000
5933,1,64,64,2,170000
5934,1,64,71,2,650000
5935,1,64,69,3,600000
5936,1,64,69,3,600000
5937,1,64,67,3,575000
5938,1,64,69,3,600000
5939,1,64,74,2,625000
5940,1,64,64,2,425000
5941,1,64,74,2,725000
5942,1,64,72,3,650000
5943,1,64,68,2,600000
5944,1,64,73,1,525000
5945,1,64,67,2,575000
5946,1,64,64,1,30000
5947,1,64,69,3,625000
5948,1,64,80,3,875000
5949,1,64,78,2,900000
5950,1,64,72,2,575000
5951,1,64,65,1,375000
5952,1,64,65,2,550000
5953,1,64,69,2,600000
5954,1,64,68,2,500000
5955,1,64,75,3,750000
5956,1,64,64,3,475000
5957,1,64,64,2,450000
5958,1,64,64,2,400000
5959,1,64,74,3,750000
5960,1,64,64,2,325000
5961,1,64,67,3,575000
5962,1,64,64,3,475000
5963,1,64,72,2,575000
5964,1,64,69,3,625000
5965,1,64,70,2,525000
5966,1,64,72,3,575000
5967,1,64,67,2,475000
5968,1,64,69,2,500000
5969,1,64,64,2,400000
5970,1,64,76,2,825000
5971,1,64,65,2,450000
5972,1,64,67,3,575000
5973,1,64,74,3,750000
5974,1,64,76,2,725000
5975,1,64,70,2,525000
5976,1,64,69,3,600000
5977,1,64,75,3,775000
5978,1,64,64,2,400000
5979,1,64,64,2,425000
5980,1,64,71,3,525000
5981,1,64,64,2,425000
5982,1,64,71,2,525000
5983,1,64,71,2,550000
5984,1,64,71,2,525000
5985,1,64,71,3,625000
5986,1,64,74,1,550000
5987,1,64,65,3,525000
5988,1,64,67,2,475000
5989,1,64,71,2,650000
5990,1,64,64,3,350000
5991,1,64,73,2,600000
5992,1,64,78,3,850000
5993,1,64,79,3,950000
5994,1,64,75,3,750000
5995,1,64,73,2,600000
5996,1,64,64,3,425000
5997,1,64,64,2,180000
5998,1,64,65,1,350000
5999,1,64,72,2,575000
6000,1,64,72,3,675000
6001,1,64,72,2,575000
6002,1,64,77,3,700000
6003,1,64,64,2,260000
6004,1,64,75,2,775000
6005,1,64,64,3,375000
6006,1,64,69,2,500000
6007,1,64,69,2,500000
6008,1,64,74,3,600000
6009,1,64,64,2,280000
6010,1,64,66,1,400000
6011,1,64,64,3,350000
6012,1,64,75,3,750000
6013,1,64,80,3,975000
6014,1,64,73,3,700000
6015,1,64,70,2,525000
6016,1,64,67,2,550000
6017,1,64,73,2,675000
6018,1,64,66,2,425000
6019,1,64,64,2,300000
6020,1,64,71,3,650000
6021,1,64,64,2,375000
6022,1,64,84,2,850000
6023,1,64,69,2,600000
6024,1,64,73,3,700000
6025,1,64,64,2,475000
6026,1,64,80,2,850000
6027,1,64,72,2,575000
6028,1,64,64,2,475000
6029,1,64,64,4,450000
6030,1,64,71,2,625000
6031,1,64,64,1,325000
6032,1,64,75,2,775000
6033,1,64,64,2,425000
6034,1,64,64,3,450000
6035,1,64,69,2,600000
6036,1,64,70,3,625000
6037,1,64,64,2,325000
6038,1,64,68,2,475000
6039,1,64,64,2,140000
6040,1,64,68,2,500000
6041,1,64,72,2,575000
6042,1,64,66,2,450000
6043,1,64,64,2,375000
6044,1,64,64,2,350000
6045,1,64,72,3,675000
6046,1,64,64,2,425000
6047,1,64,69,2,625000
6048,1,64,77,3,850000
6049,1,64,76,2,800000
6050,1,64,64,3,450000
6051,1,64,74,2,650000
6052,1,64,69,1,425000
6053,1,64,65,2,425000
6054,1,64,74,3,725000
6055,1,64,73,2,600000
6056,1,64,68,1,425000
6057,1,64,72,2,575000
6058,1,64,76,3,800000
6059,1,64,70,3,525000
6060,1,64,70,2,525000
6061,1,64,73,2,700000
6062,1,64,64,2,140000
6063,1,64,76,3,800000
6064,1,64,73,2,675000
6065,1,64,79,1,800000
6066,1,64,64,2,250000
6067,1,64,85,4,975000
6068,1,64,79,2,950000
6069,1,64,75,2,675000
6070,1,64,64,1,30000
6071,1,64,86,3,1000000
6072,1,64,68,1,425000
6073,1,64,64,3,500000
6074,1,64,70,2,525000
6075,1,64,81,2,975000
6076,1,64,64,2,375000
6077,1,64,67,2,475000
6078,1,64,64,2,325000
6079,1,64,64,3,350000
6080,1,64,70,2,525000
6081,1,64,69,3,600000
6082,1,64,73,2,600000
6083,1,64,72,2,575000
6084,1,64,68,3,600000
6085,1,64,68,3,600000
6086,1,64,69,2,500000
6087,1,64,64,2,170000
6088,1,64,64,2,375000
6089,1,64,70,3,625000
6090,1,64,72,2,675000
6091,1,64,71,3,550000
6092,1,64,70,3,625000
6093,1,64,74,3,625000
6094,1,64,66,2,450000
6095,1,64,64,1,110000
6096,1,64,64,3,425000
6097,1,64,72,2,675000
6098,1,64,72,2,575000
6099,1,64,65,2,425000
6100,1,64,64,2,220000
6101,1,64,64,2,350000
6102,1,64,64,1,230000
6103,1,64,64,3,250000
6104,1,64,65,2,400000
6105,1,64,67,2,475000
6106,1,64,64,1,300000
6107,1,64,67,2,575000
6108,1,64,64,3,475000
6109,1,64,70,2,600000
6110,1,64,64,3,190000
6111,1,64,72,3,675000
6112,1,64,69,3,600000
6113,1,64,64,2,350000
6114,1,64,70,2,525000
6115,1,64,64,3,400000
6116,1,64,70,3,625000
6117,1,64,73,2,700000
6118,1,64,66,2,550000
6119,1,64,68,3,575000
6120,1,64,71,3,650000
6121,1,64,64,2,450000
6122,1,64,71,3,625000
6123,1,64,76,2,725000
6124,1,64,82,2,925000
6125,1,64,72,3,575000
6126,1,64,74,2,625000
6127,1,64,79,3,1000000
6128,1,64,71,2,550000
6129,1,64,78,1,800000
6130,1,64,73,2,600000
6131,1,64,72,2,575000
6132,1,64,81,2,850000
6133,1,64,67,2,475000
6134,1,64,67,2,575000
6135,1,64,79,3,925000
6136,1,64,70,2,625000
6137,1,64,69,2,500000
6138,1,64,67,2,475000
6139,2,64,64,2,350000
6140,1,64,74,3,725000
6141,1,64,64,2,425000
6142,1,64,74,2,650000
6143,1,64,81,2,975000
6144,1,64,69,2,500000
6145,1,64,71,2,550000
6146,1,64,74,2,725000
6147,1,64,64,2,475000
6148,1,64,77,3,800000
6149,1,64,65,2,400000
6150,1,64,68,3,575000
6151,1,64,65,2,400000
6152,1,64,64,3,475000
6153,1,64,71,2,650000
6154,1,64,71,2,550000
6155,1,64,64,2,325000
6156,1,64,64,1,300000
6157,1,64,73,2,600000
6158,1,64,75,4,775000
6159,1,64,64,1,290000
6160,1,64,71,3,650000
6161,1,64,74,3,725000
6162,1,64,69,3,600000
6163,1,64,69,3,625000
6164,1,64,79,3,925000
6165,1,64,80,3,950000
6166,1,64,80,2,975000
6167,1,64,64,2,450000
6168,1,64,72,3,650000
6169,1,64,64,2,300000
6170,1,64,68,2,500000
6171,1,64,70,2,525000
6172,1,64,74,3,725000
6173,1,64,73,2,600000
6174,1,64,75,3,775000
6175,1,64,73,3,675000
6176,1,64,64,3,475000
6177,1,64,72,2,575000
6178,1,64,74,2,625000
6179,1,64,73,1,525000
6180,1,64,69,2,500000
6181,1,64,69,2,500000
6182,1,64,64,3,475000
6183,1,64,67,2,475000
6184,1,64,69,3,625000
6185,1,64,71,2,550000
6186,1,64,64,1,180000
6187,1,64,76,2,725000
6188,1,64,70,2,525000
6189,1,64,64,1,260000
6190,1,64,69,3,600000
6191,1,64,64,2,375000
6192,1,64,74,3,725000
6193,1,64,64,2,140000
6194,1,64,73,2,700000
6195,1,64,64,2,300000
6196,1,64,76,2,725000
6197,1,64,77,3,800000
6198,1,64,69,2,500000
6199,1,64,66,1,375000
6200,1,64,71,3,625000
6201,1,64,64,2,450000
6202,1,64,73,3,700000
6203,1,64,73,2,600000
6204,1,64,67,2,475000
6205,1,64,64,2,325000
6206,1,64,66,2,450000
6207,1,64,69,1,425000
6208,1,64,64,2,350000
6209,1,64,75,2,775000
6210,1,64,64,2,180000
6211,1,64,67,1,400000
6212,1,64,64,2,140000
6213,1,64,69,3,600000
6214,1,64,69,3,600000
6215,1,64,70,2,525000
6216,1,64,72,3,675000
6217,1,64,65,2,450000
6218,1,64,64,3,475000
6219,1,64,64,3,450000
6220,1,64,70,3,625000
6221,1,64,64,3,450000
6222,1,64,66,1,375000
6223,1,64,77,3,700000
6224,1,64,64,2,425000
6225,1,64,64,2,475000
6226,1,64,65,3,500000
6227,1,64,83,2,950000
6228,1,64,66,3,550000
6229,1,64,65,3,525000
6230,1,64,79,3,875000
6231,1,64,72,2,575000
6232,1,64,65,3,425000
6233,1,64,69,2,500000
6234,1,64,73,1,525000
6235,1,64,73,2,600000
6236,1,64,72,2,575000
